lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0601976
# Diagonal elements of inverse mass matrix:
# 0.00294254, 12.3806, 0.914502, 0.324156, 0.127577, 0.115577, 0.346246, 0.512978, 0.690975, 0.996652, 0.107536, 0.0611637, 0.116957, 0.272375, 0.276801, 0.569864, 0.530634, 0.779439, 0.676932, 0.229967, 0.288628, 0.0150888, 0.229206
-197.116,0.773877,0.0601976,7,127,0,213.187,-0.191906,-4.21302,-0.290686,-2.2016,-0.883129,-1.70621,1.73037,-2.47304,-1.13486,0.29735,2.2468,-1.11845,1.54693,1.27668,0.369351,-0.0337055,0.0384427,-0.0828959,0.403643,0.0416217,0.371608,0.339928,2.40869,-0.653112,-4.94656,-1.98421,-3.83351,3.8878,-5.55643,-2.5498,0.668086,-0.0465518,0.0643857,0.0531374,0.015373,-0.00140288,0.00160005,-0.00345027,0.0168003,-10.0408,-0.191906
-191.943,0.984462,0.0601976,6,63,0,202.349,-0.113208,-10.4352,-0.0931397,-1.53629,-1.24956,-1.13277,0.0691262,-0.814129,-0.103387,0.371851,2.95,-1.06646,1.41101,1.97322,-0.879037,1.21814,0.500945,1.72592,-1.27889,0.0506912,0.346008,0.370882,2.41289,-0.274762,-4.53206,-3.68621,-3.34168,0.203922,-2.40168,-0.304992,1.09696,-0.0540601,0.0715255,0.100025,-0.0445594,0.0617492,0.0253935,0.0874889,-0.0648283,-10.3284,-0.113208
-195.5,0.992212,0.0601976,6,63,0,201.448,-0.127606,-11.3628,0.554095,-2.03662,-1.10678,-1.47143,0.109088,-1.12017,-0.757625,-1.21097,3.15161,-1.27478,1.62951,2.61632,-0.637396,0.209989,0.25051,0.74084,-1.19021,0.0705268,0.344377,0.328642,2.65052,1.74629,-6.41862,-3.48815,-4.63737,0.343804,-3.53034,-2.38774,-3.81651,-0.0899058,0.114924,0.18452,-0.0449535,0.0148098,0.0176677,0.052249,-0.0839417,-10.3428,-0.127606
-194.191,0.953067,0.0601976,6,63,0,204.767,-0.158581,-9.10701,-0.0555662,-1.95834,-1.30334,-1.3546,0.55798,-0.609799,-0.232775,1.14959,2.54466,-1.32931,1.62686,2.53691,-1.17836,0.410671,1.83111,0.691404,-0.157303,0.0576993,0.201656,0.325084,1.65423,-0.141397,-4.98331,-3.31655,-3.44701,1.41987,-1.55173,-0.592332,2.92531,-0.0767003,0.0938688,0.146378,-0.0679909,0.0236954,0.105654,0.0398935,-0.00907628,-10.4569,-0.158581
-190.892,0.906286,0.0601976,6,63,0,203.59,-0.109244,-9.13997,0.226724,-0.835209,-0.970119,-0.81821,0.993893,-2.25446,-1.11627,-0.614998,3.20271,0.00793273,0.262739,0.0401119,-0.287338,0.374513,0.344276,-0.378288,-0.547116,0.400891,0.254498,0.394247,2.31161,0.726132,-2.67493,-3.10701,-2.62049,3.18315,-7.22037,-3.57509,-1.96966,0.00318016,0.105329,0.0160805,-0.115191,0.150139,0.138017,-0.151652,-0.219334,-10.4901,-0.109244
-191.933,0.999997,0.0601976,6,63,0,199.365,-0.149697,-4.26505,-0.929254,-1.32326,-0.723997,-0.709645,0.764914,-0.236491,0.660257,1.20909,3.46932,-0.838458,1.42616,1.31081,-1.15235,1.35471,2.77287,0.710936,-0.309332,0.0769868,0.25756,0.352762,2.05948,-3.22388,-4.5908,-2.51178,-2.46199,2.65373,-0.820462,2.29065,4.19474,-0.0645502,0.109795,0.100915,-0.088716,0.104295,0.213474,0.0547327,-0.0238145,-10.6791,-0.149697
-187.725,0.618722,0.0601976,6,63,0,203.299,-0.143324,-2.9211,-1.48316,-1.53872,-0.651573,-0.917241,0.899034,-0.81461,0.361103,0.930235,3.01657,-0.594567,0.922595,1.28463,-1.25527,1.43536,1.6041,0.770931,0.219227,0.0914742,0.276723,0.31824,2.16783,-4.47406,-4.64165,-1.96551,-2.76692,2.712,-2.45733,1.08929,2.80612,-0.0543875,0.0843936,0.11751,-0.114824,0.131299,0.146734,0.0705203,0.0200536,-10.4361,-0.143324
-188.55,0.937183,0.0601976,6,63,0,200.019,-0.180036,-11.4569,1.10159,-1.56674,-0.964444,-1.0092,0.0359715,-1.09478,-0.748289,-1.07255,3.22741,-0.552339,0.383976,0.863821,0.0130558,-0.062068,0.64745,0.383343,0.0777792,0.151442,0.391161,0.396017,2.01468,3.55527,-5.05652,-3.11265,-3.25709,0.116094,-3.53329,-2.41503,-3.46156,-0.0836474,0.0581501,0.130819,0.0019772,-0.00939972,0.0980513,0.0580543,0.0117791,-10.5935,-0.180036
-184.402,0.972766,0.0601976,6,63,0,197.848,-0.0888942,-13.395,1.64819,-0.626783,-0.974297,-0.63061,0.484384,-1.23624,-0.929241,0.633913,4.09702,-0.460511,0.745169,1.46679,-1.07651,0.469541,1.28945,-0.810522,-0.374269,0.146971,0.143225,0.323566,2.30244,6.75267,-2.56794,-3.99171,-2.58362,1.98453,-5.06491,-3.80712,2.59715,-0.0676816,0.109518,0.215575,-0.158215,0.0690089,0.189511,-0.119123,-0.0550066,-10.8795,-0.0888942
-194.499,0.718597,0.0601976,6,127,0,207.429,-0.2714,-1.6493,-1.00846,-0.521338,-0.191616,-0.62759,0.0174167,-2.0214,0.264557,1.13409,3.93062,-0.0816221,0.667979,0.948641,-0.186142,0.0637444,0.980736,0.807734,0.243633,0.164683,0.429943,0.390537,1.57968,-3.96388,-2.04918,-0.75317,-2.46682,0.0684586,-7.94535,1.03988,4.45769,-0.0134418,0.110005,0.156225,-0.0306544,0.0104976,0.161511,0.13302,0.0401223,-11.1122,-0.2714
-191.379,0.892541,0.0601976,6,63,0,205.356,-0.102762,-3.78168,-1.25185,-1.43112,-0.705517,-0.659674,1.05627,-0.721701,-0.0187138,0.280625,3.65772,-0.143478,0.651298,0.599121,-0.389299,0.461961,1.34119,0.541737,-1.28334,0.191292,0.26972,0.341963,2.77209,-4.57894,-5.23466,-2.58059,-2.41291,3.86354,-2.63978,-0.06845,1.02645,-0.0274462,0.124588,0.114607,-0.0744698,0.0883695,0.256559,0.10363,-0.245494,-10.5418,-0.102762
-189.92,0.972903,0.0601976,6,63,0,199.739,-0.152328,-13.9373,2.06968,-0.736664,-1.39009,-0.736937,0.337792,-2.32782,-1.24289,0.74815,2.83043,-0.556321,0.582537,1.02014,-0.800859,0.523333,0.958955,-0.418239,0.266448,0.137583,0.314488,0.34386,2.89079,5.85809,-2.08507,-3.93456,-2.08585,0.956097,-6.58874,-3.5179,2.11758,-0.0765401,0.080147,0.140354,-0.110184,0.0720015,0.131936,-0.0575424,0.0366587,-10.1437,-0.152328
-188.145,0.904581,0.0601976,6,63,0,197.13,-0.0958021,-13.4581,-1.02072,-1.1488,-1.10952,-0.973653,0.517079,-1.0214,-2.13096,-0.237881,3.85734,-0.533628,0.437405,1.27611,-0.808055,0.597637,1.80896,1.0832,-1.19696,0.20914,0.129379,0.375925,2.30157,-3.93725,-4.4313,-4.27981,-3.75571,1.99455,-3.93989,-8.21985,-0.917587,-0.111603,0.0914791,0.266886,-0.168997,0.12499,0.378326,0.22654,-0.250332,-10.7756,-0.0958021
-185.24,0.999107,0.0601976,6,63,0,196.031,-0.146783,-10.6113,0.526578,-0.79183,-1.24443,-0.974129,0.778272,-2.11132,-0.622546,1.05378,3.08257,-0.283958,0.651423,1.28521,-1.21082,0.8369,0.320076,-0.687534,-0.476755,0.165488,0.283415,0.349976,2.32649,1.62321,-2.44087,-3.83604,-3.00282,2.39908,-6.50829,-1.91904,3.24834,-0.0469915,0.107802,0.212687,-0.200376,0.138496,0.0529685,-0.113778,-0.078897,-10.4142,-0.146783
-183.816,0.802504,0.0601976,6,63,0,194.505,-0.0851308,-8.50687,-0.167983,-0.365873,-0.607818,-0.519262,0.468254,-1.01694,-1.03537,1.57406,4.71796,-0.225724,0.301393,0.516994,-0.0553258,0.248438,1.80821,-0.722899,-0.918863,0.27844,0.203899,0.40832,3.54136,-0.792537,-1.72617,-2.86766,-2.44986,2.2092,-4.79788,-4.88483,7.42633,-0.0628505,0.0839196,0.143951,-0.0154049,0.069175,0.503476,-0.201284,-0.255848,-10.8719,-0.0851308
-187.682,0.470557,0.0601976,5,31,0,198.925,-0.0745521,-9.30324,-0.483569,-0.470732,-0.652716,-0.671858,0.355987,-1.38796,-0.234445,0.297074,5.53161,-0.184855,0.5188,0.58784,-1.04429,-0.243271,1.21962,-0.860325,-0.685241,0.190779,0.228674,0.409057,3.98646,-2.67492,-2.60391,-3.61057,-3.71646,1.96918,-7.67766,-1.29686,1.6433,-0.0352664,0.0989762,0.112148,-0.199229,-0.0464111,0.232677,-0.164132,-0.13073,-11.1643,-0.0745521
-189.099,0.997,0.0601976,6,63,0,201.043,-0.10695,-3.33459,-0.671157,-0.773871,-0.446464,-0.559721,0.935913,-1.85406,-0.276605,0.0233603,4.12807,-0.103478,0.30946,0.616695,-0.0668113,-0.327501,1.4087,-0.664417,-1.33036,0.292702,0.0936129,0.406991,2.37744,-2.77058,-3.19459,-1.84303,-2.31057,3.86351,-7.65369,-1.14185,0.0964328,-0.0302883,0.0905797,0.180508,-0.0195558,-0.0958602,0.412331,-0.194476,-0.3894,-10.8821,-0.10695
-190.907,0.989502,0.0601976,6,63,0,205.194,-0.151277,-11.3058,0.966024,-1.83832,-1.51872,-1.30578,0.714713,-1.44274,-0.727698,1.06224,2.63889,-0.560593,0.73501,1.63281,-1.45633,2.21266,1.37103,0.887493,-0.248115,0.111948,0.336854,0.442672,4.18218,2.54923,-4.85113,-4.00774,-3.44581,1.88605,-3.80723,-1.92031,2.80312,-0.0627575,0.0822832,0.182791,-0.163033,0.247703,0.153484,0.0993534,-0.0277761,-9.83119,-0.151277
-189.063,0.832479,0.0601976,6,63,0,204.274,-0.122253,-5.98241,-0.490452,-0.579677,-0.429087,-0.566541,0.429999,-1.43398,-0.670988,-0.00743507,5.28152,-0.188243,0.380183,0.924605,-0.325753,-0.732457,1.76629,-0.650249,-1.84858,0.212949,0.023126,0.329768,1.82708,-2.59033,-3.06158,-2.26623,-2.99219,2.27105,-7.57358,-3.54384,-0.0392685,-0.0400862,0.0809596,0.196894,-0.0693688,-0.155976,0.376131,-0.13847,-0.393653,-11.6095,-0.122253
-187.821,0.221391,0.0601976,6,63,0,197.86,-0.121985,-7.05872,1.0445,-0.460863,-0.752754,-0.689709,1.12059,-1.7677,-1.01499,2.36979,3.61878,-0.0822995,0.665983,1.09004,-1.22858,0.878501,1.37278,1.01537,-1.28295,0.164789,0.0332708,0.314273,2.11655,3.7798,-1.66776,-2.72405,-2.4959,4.05517,-6.39691,-3.67302,8.57575,-0.013562,0.109746,0.179627,-0.202456,0.144767,0.226218,0.167321,-0.211416,-10.7251,-0.121985
-189.85,0.392849,0.0601976,6,63,0,197.855,-0.100082,-8.75387,1.93347,-0.115149,-0.566064,-0.519848,0.878531,-1.779,-0.867585,2.47139,5.2576,-0.118135,0.654715,1.13623,-1.16925,1.50748,1.35786,0.880896,-0.767343,0.175238,0.0187483,0.30899,2.63551,10.1654,-0.605409,-2.97614,-2.73315,4.61896,-9.35328,-4.56141,12.9936,-0.0207018,0.114731,0.199111,-0.204896,0.264167,0.237949,0.154367,-0.134468,-11.3106,-0.100082
-191.166,0.12584,0.0601976,6,63,0,201.885,-0.131008,-10.1044,1.48558,-0.541632,-0.695455,-0.673693,0.929316,-0.950997,-1.50747,2.77786,4.57875,-0.170292,0.837862,1.48617,-1.15562,0.760111,1.14985,0.989455,-0.810869,0.127377,0.0159903,0.324796,2.12995,6.80211,-2.48,-3.18432,-3.08468,4.25511,-4.35438,-6.90232,12.7191,-0.0216912,0.106724,0.189304,-0.1472,0.0968205,0.146464,0.126033,-0.103286,-11.1612,-0.131008
-192.411,0.570281,0.0601976,6,127,0,202.311,-0.0818854,-5.53401,-2.05811,-0.689125,-0.569678,-0.548511,0.303905,-1.53439,-0.143731,-1.44507,5.43786,-0.348815,0.497327,1.15235,-0.596738,1.24245,2.68204,0.142386,0.646817,0.182739,0.0419224,0.388016,2.75021,-11.1917,-3.74737,-3.09783,-2.98273,1.6526,-8.34378,-0.781588,-7.85812,-0.063742,0.0908809,0.210579,-0.109047,0.227044,0.490112,0.0260195,0.118198,-11.3675,-0.0818854
-186.887,0.750191,0.0601976,6,63,0,203.43,-0.0787343,-5.87628,-0.147802,-1.06277,-0.52134,-0.733708,0.786802,-0.783621,-0.262806,-0.137234,5.28106,-0.443445,0.641531,0.945414,-0.910867,1.3975,1.32656,-1.44392,0.536302,0.131906,0.0438686,0.346188,1.99796,-0.780553,-5.61254,-2.75323,-3.87476,4.15515,-4.13835,-1.38789,-0.724739,-0.058493,0.0846218,0.124706,-0.120149,0.184338,0.174981,-0.190461,0.0707414,-11.5361,-0.0787343
-184.947,0.988401,0.0601976,5,63,0,194.683,-0.109895,-7.99855,0.453304,-0.501847,-0.544793,-0.579829,0.701717,-1.29094,-0.681644,0.837766,5.68506,-0.21765,0.454396,1.63054,-0.890078,-0.720268,0.587242,0.826342,-0.430157,0.176598,0.0979221,0.370893,3.13707,2.57706,-2.85303,-3.09718,-3.29636,3.9893,-7.33907,-3.87518,4.76275,-0.0384366,0.0802455,0.287951,-0.157186,-0.127198,0.103706,0.145931,-0.075965,-11.383,-0.109895
-185.191,0.432141,0.0601976,7,127,0,204.388,-0.0876666,-7.44776,0.539358,-0.797888,-0.550463,-0.637195,0.784781,-1.23051,-0.450124,-0.00663189,5.43197,-0.177389,0.512946,1.52567,-0.930367,-0.844131,0.508807,0.681694,-0.135019,0.158845,0.130521,0.351489,3.25336,2.92978,-4.3341,-2.9901,-3.46123,4.26291,-6.68408,-2.44506,-0.0360242,-0.0281774,0.0814791,0.242345,-0.147784,-0.134086,0.0808216,0.108284,-0.0214471,-11.2432,-0.0876666
-187.706,0.890268,0.0601976,6,63,0,193.975,-0.200208,-9.37473,0.201093,-1.82351,-1.12042,-1.31018,0.773283,-1.29095,-0.435824,-0.312029,3.21216,-0.395807,0.52181,1.08759,-0.713848,1.49911,2.48115,-0.268186,-1.35844,0.155549,0.231612,0.273329,2.04667,0.645943,-5.85739,-3.59896,-4.2085,2.48391,-4.14673,-1.39994,-1.00229,-0.0615673,0.0811671,0.169174,-0.111038,0.233185,0.385941,-0.041716,-0.211304,-10.5656,-0.200208
-191.974,0.927334,0.0601976,6,63,0,201.597,-0.0813756,-11.0866,0.365574,-1.90048,-1.86363,-1.38962,0.903333,-1.42094,-0.487471,0.516677,2.30106,-0.51016,0.820062,1.00948,-0.753451,-0.0734517,-0.940866,0.421085,0.419521,0.110618,0.274929,0.398073,4.17871,0.841208,-4.37312,-4.28833,-3.1976,2.07862,-3.26967,-1.1217,1.18891,-0.056433,0.0907137,0.111666,-0.0833454,-0.0081251,-0.104077,0.0465797,0.0464067,-9.69472,-0.0813756
-189.469,0.966151,0.0601976,6,63,0,200.5,-0.16062,-13.6214,0.959666,-1.55292,-1.70212,-0.999284,0.660927,-1.60373,-0.616011,-0.798719,2.7225,-0.661858,0.621143,1.07303,-0.91254,0.623772,0.0955544,0.863367,0.648771,0.130036,0.293225,0.423785,2.64308,2.61269,-4.22782,-4.63401,-2.72055,1.79937,-4.36615,-1.67709,-2.17451,-0.0860651,0.0807706,0.139532,-0.118663,0.0811126,0.0124255,0.112268,0.0843633,-10.1694,-0.16062
-189.85,0.978634,0.0601976,6,63,0,202.814,-0.0224164,-14.8333,-0.206816,-0.409321,-0.839221,-0.576882,0.0732783,-0.751006,-1.60762,0.807326,4.99253,-0.534019,0.810428,1.85846,-1.30977,1.1548,1.25533,0.911591,0.860758,0.126301,0.270223,0.448409,5.22036,-1.03254,-2.04355,-4.18984,-2.8801,0.365844,-3.74942,-8.02611,4.0306,-0.067447,0.102358,0.234725,-0.165425,0.145853,0.158549,0.115135,0.108714,-10.7768,-0.0224164
-189.677,0.808808,0.0601976,6,63,0,201.887,-0.239159,-15.5276,0.944313,-0.481466,-0.98562,-0.813307,-0.189978,-2.0233,-1.65723,0.765342,4.02404,-0.30636,0.449422,0.586671,-0.0886342,-0.160289,0.494053,-0.255769,-1.01354,0.210966,0.41029,0.289528,1.94383,3.79995,-1.93744,-3.96617,-3.27278,-0.764479,-8.14182,-6.66876,3.07976,-0.0646313,0.0948126,0.123767,-0.0186988,-0.0338155,0.104228,-0.0539584,-0.213821,-10.9783,-0.239159
-183.982,0.97653,0.0601976,6,63,0,197.736,-0.111644,-12.9287,1.4281,-0.798807,-1.22904,-0.899133,0.148328,-1.34592,-0.663731,1.69129,3.29044,-0.141275,0.361636,0.669689,-0.368851,0.571316,0.658929,1.18483,0.788154,0.295686,0.345663,0.38338,2.2652,4.69908,-2.62843,-4.04408,-2.95854,0.488065,-4.42869,-2.18397,5.56509,-0.0417732,0.106931,0.198018,-0.109064,0.16893,0.194836,0.350339,0.233046,-10.536,-0.111644
-192.142,0.896398,0.0601976,6,63,0,203.22,-0.19316,-7.99874,0.0416849,-0.731428,-1.20377,-0.369447,-0.571726,-1.65864,1.69123,0.607433,1.88745,-0.286941,0.630804,0.380384,-0.376167,1.24179,-0.203457,1.20983,-0.465499,0.176888,0.404083,0.333529,1.9871,0.0786782,-1.38054,-2.27206,-0.697314,-1.07911,-3.1306,3.19212,1.1465,-0.0507564,0.111582,0.0672853,-0.0665394,0.219657,-0.035989,0.214003,-0.082341,-10.0649,-0.19316
-185.893,0.995482,0.0601976,6,63,0,196.849,-0.189631,-8.28755,0.550466,-0.900349,-1.04561,-0.459108,-0.0214143,-1.62979,1.0655,0.604314,2.58238,-0.142629,0.326896,0.824286,-0.417488,0.535824,0.135353,0.976023,-0.410265,0.294055,0.382391,0.393774,2.70681,1.42151,-2.32504,-2.70016,-1.18559,-0.0552997,-4.20874,2.75152,1.56057,-0.0419407,0.0961253,0.242386,-0.122764,0.157562,0.0398013,0.287005,-0.12064,-10.0989,-0.189631
-189.958,0.924201,0.0601976,6,63,0,198.043,-0.0457071,-12.4785,-0.0716256,-1.07434,-0.93537,-1.11477,0.597661,-1.19737,-2.37998,0.247487,3.9681,-0.539719,0.556988,1.18103,-1.0478,0.767961,2.21894,-0.313969,-0.825651,0.186339,0.310456,0.416054,3.53968,-0.284218,-4.26307,-3.71165,-4.42353,2.37158,-4.75129,-9.44399,0.982055,-0.100571,0.103788,0.220072,-0.195246,0.143101,0.413475,-0.0585046,-0.153851,-10.5236,-0.0457071
-196.265,0.932161,0.0601976,6,63,0,204.058,-0.221845,-12.43,0.612358,-1.03355,-1.51556,-0.755896,0.402264,-1.90856,-1.16569,0.652597,2.53769,-0.331291,0.712339,1.08706,-0.453677,0.26093,0.075192,0.300561,-0.582706,0.174794,0.132346,0.273813,1.6411,1.55397,-2.62283,-3.84602,-1.91823,1.02082,-4.84333,-2.95816,1.65609,-0.0579077,0.124513,0.190011,-0.0793,0.045609,0.0131431,0.0525362,-0.101854,-10.4603,-0.221845
-197.344,1,0.0601976,6,63,0,210.193,-0.0505057,-9.37969,0.403237,-1.73182,-0.653055,-1.03149,0.296957,-0.714687,-1.42464,-0.391562,4.15247,-0.618216,0.63171,0.622054,-0.596285,-0.723719,2.15094,0.440271,0.584326,0.109864,0.366752,0.302302,1.52424,1.67443,-7.19133,-2.71179,-4.28323,1.2331,-2.96772,-5.91579,-1.62595,-0.0679197,0.0694021,0.0683413,-0.0655103,-0.0795107,0.236311,0.04837,0.0641964,-11.2383,-0.0505057
-190.815,0.994133,0.0601976,6,63,0,207.805,-0.1433,-8.37767,-0.834874,-0.378144,-0.768848,-0.276887,0.894122,-0.7685,-0.951091,0.90671,4.1976,-0.192567,0.531159,1.15855,-0.234828,-0.0841893,-0.0810635,0.768033,0.970421,0.141604,0.392024,0.359593,2.56246,-3.50447,-1.5873,-3.22732,-1.16226,3.75317,-3.22586,-3.9923,3.80601,-0.0272683,0.0752144,0.164055,-0.0332526,-0.0119216,-0.0114789,0.108757,0.137416,-10.8464,-0.1433
-187.874,0.977026,0.0601976,6,63,0,200.906,-0.164776,-6.64893,0.42278,-1.01236,-0.496955,-0.5546,0.372218,-0.799577,-0.268833,0.462625,3.58246,-0.412611,0.926594,1.50765,-0.248,-0.180164,-0.357703,0.52065,-0.407125,0.133021,0.442663,0.398516,2.46798,1.51459,-3.62673,-1.78032,-1.98683,1.33346,-2.86445,-0.963085,1.65734,-0.0548859,0.123256,0.200549,-0.0329893,-0.0239656,-0.047582,0.0692574,-0.0541561,-10.595,-0.164776
-186.558,0.996076,0.0601976,6,63,0,195.577,-0.120493,-9.1972,0.343137,-1.50704,-0.912957,-1.08008,0.31428,-1.56751,-1.10551,-0.41338,2.88037,-0.594528,0.579658,1.28506,-1.00734,0.284295,2.66021,-0.112422,-1.00745,0.131554,0.224003,0.3263,2.10875,0.988362,-4.34084,-2.62965,-3.11103,0.905241,-4.51501,-3.18427,-1.19069,-0.0782127,0.0762564,0.169054,-0.13252,0.0374002,0.349962,-0.0147896,-0.132535,-10.4011,-0.120493
-189.098,0.954495,0.0601976,6,63,0,202.962,-0.16174,-10.2552,-0.341495,-1.53983,-1.1617,-1.15965,0.440607,-1.68374,-0.814711,-0.478669,3.19266,-0.529806,0.90692,1.38601,-1.37894,0.000201265,2.64081,1.25394,0.30598,0.0928748,0.211122,0.272761,2.05839,-1.09028,-4.91615,-3.70891,-3.70237,1.40671,-5.37561,-2.60109,-1.52823,-0.0492056,0.0842301,0.128725,-0.128068,1.86924e-05,0.245264,0.11646,0.0284178,-10.5509,-0.16174
-189.324,0.842954,0.0601976,6,63,0,199.297,-0.129011,-6.82323,-0.210608,-1.13613,-0.864412,-1.00401,0.639401,-1.65373,0.167552,0.880278,3.51936,-0.546105,0.974699,1.97664,-1.10684,-0.919458,1.05932,0.241932,-0.725428,0.0859487,0.129903,0.302511,1.46688,-0.741206,-3.99845,-3.04218,-3.53346,2.25028,-5.82007,0.589676,3.09802,-0.046937,0.0837741,0.16989,-0.0951315,-0.0790262,0.0910468,0.0207937,-0.0623496,-10.9787,-0.129011
-193.926,0.928346,0.0601976,6,127,0,200.784,-0.197912,-2.36984,0.104471,-0.789996,-0.244215,-0.512934,1.07252,-1.22728,-0.52555,1.05561,4.65286,-0.511453,1.54537,1.52524,-1.43306,1.54415,1.0498,-0.690106,0.724168,0.071149,0.440116,0.295127,2.02624,0.486087,-3.67574,-1.1363,-2.38661,4.99027,-5.71035,-2.44531,4.9116,-0.0363894,0.109952,0.108519,-0.101961,0.109864,0.0746924,-0.0491003,0.0515238,-11.2312,-0.197912
-192.716,0.967504,0.0601976,6,127,0,205.913,-0.096544,-15.5378,-0.900755,-1.64386,-1.72931,-1.10999,-0.207352,-1.14363,-1.04329,-0.879524,3.13905,-0.655987,0.577924,1.53301,-0.867045,0.0442987,-0.201039,-0.239937,-0.596298,0.121134,0.137018,0.413838,2.51908,-2.82752,-5.16016,-5.42838,-3.48432,-0.65089,-3.58992,-3.27493,-2.76087,-0.0794625,0.0700064,0.1857,-0.105029,0.00536609,-0.0243527,-0.0290647,-0.0722322,-10.3833,-0.096544
-192.066,0.9987,0.0601976,6,63,0,207.853,-0.129394,-12.2533,-0.856832,-1.17631,-1.35192,-0.893722,0.17408,-1.70977,-1.79149,0.388875,2.93422,-0.645122,1.04838,2.38807,-0.151862,1.50191,1.01233,-1.49656,-1.06784,0.0942185,0.175507,0.331595,2.59642,-2.51413,-3.45155,-3.96684,-2.62238,0.510788,-5.01684,-5.25662,1.14105,-0.0607825,0.0987769,0.225001,-0.0143082,0.141507,0.0953803,-0.141003,-0.10061,-10.2642,-0.129394
-193.819,0.990911,0.0601976,6,63,0,201.603,-0.214682,-9.23447,0.822048,-0.685836,-0.588404,-0.565281,0.635618,-0.479727,-0.236663,0.693374,4.93386,-0.300901,0.755566,0.661641,-1.32482,-1.03463,0.925993,1.9223,0.55774,0.117592,0.341869,0.252147,1.59466,4.05587,-3.38382,-2.9031,-2.78902,3.13605,-2.36691,-1.16766,3.42101,-0.0353835,0.0888483,0.0778036,-0.155788,-0.121664,0.108889,0.226047,0.0655857,-11.5552,-0.214682
-192.598,0.886033,0.0601976,6,63,0,206.504,-0.158104,-8.3415,1.31517,-0.859986,-0.465753,-0.782232,-0.0112801,-1.31767,-0.138683,0.987471,5.00177,-0.25185,0.805881,0.964107,-1.66083,-0.784238,1.45536,0.178912,0.39618,0.110553,0.349107,0.277385,1.89438,6.57817,-4.30145,-2.32959,-3.91254,-0.0564204,-6.59066,-0.693659,4.9391,-0.0278426,0.0890923,0.106585,-0.18361,-0.0866996,0.160894,0.0197792,0.0437987,-11.4454,-0.158104
-191.757,0.572831,0.0601976,6,63,0,205.876,-0.127897,-10.3519,0.706951,-0.747111,-1.05043,-0.74137,0.530315,-1.23276,-0.54892,0.493396,2.84079,-0.335088,0.64566,0.859651,-0.501501,-1.00653,-0.329566,1.09567,-1.31585,0.154915,0.335024,0.333971,1.68405,2.0083,-2.12239,-2.98406,-2.10608,1.50651,-3.502,-1.55937,1.40164,-0.0519102,0.100022,0.133173,-0.07769,-0.155927,-0.0510547,0.169735,-0.203844,-10.5678,-0.127897
-189.163,0.995232,0.0601976,6,63,0,203.321,-0.126444,-9.99466,-0.387135,-2.33069,-1.54842,-1.60937,-0.135243,-1.51553,-0.713452,-0.29937,1.98539,-0.518498,0.819273,0.928816,-1.0943,1.5386,1.27818,-0.199537,0.85522,0.112161,0.267937,0.391201,2.63014,-0.768612,-4.62732,-3.07421,-3.19522,-0.268509,-3.00891,-1.41648,-0.594364,-0.058155,0.0918901,0.104176,-0.122738,0.17257,0.143361,-0.0223801,0.095922,-9.88553,-0.126444
-186.678,0.903929,0.0601976,5,63,0,196.527,-0.138915,-10.1745,-0.0922013,-2.14115,-1.42758,-1.43353,-0.140683,-1.41733,-0.77674,-0.755343,2.07068,-0.579921,0.752193,1.08312,-0.910225,0.474515,1.70418,-0.00861747,0.108054,0.128936,0.290711,0.378575,2.78838,-0.19092,-4.43365,-2.95607,-2.96839,-0.29131,-2.93484,-1.60838,-1.56408,-0.0747726,0.0969846,0.139652,-0.117361,0.061182,0.219729,-0.0011111,0.0139321,-9.87241,-0.138915
-189.359,0.898499,0.0601976,6,63,0,201.801,-0.131225,-5.92064,0.557592,-0.214417,-0.67333,-0.21794,1.6206,-1.87042,-1.21101,0.558432,3.1224,-0.119557,0.274902,0.143345,-0.141001,0.631557,1.06526,-0.553781,-0.952946,0.365845,0.442847,0.390171,3.09159,1.74103,-0.669495,-2.10241,-0.680497,5.06017,-5.84019,-3.78127,1.74365,-0.0437394,0.100571,0.052442,-0.0515844,0.231052,0.389719,-0.202598,-0.34863,-10.2385,-0.131225
-188.762,0.962339,0.0601976,6,63,0,201.782,-0.130465,-5.52281,-1.05256,-2.49155,-0.942515,-1.46503,0.24077,-0.895755,0.877584,0.113532,2.67294,-0.417033,0.474944,0.637491,-0.516998,0.56932,2.0736,0.505782,0.299363,0.177455,0.332901,0.364517,2.57895,-2.81342,-6.65975,-2.51929,-3.91593,0.643564,-2.3943,2.34573,0.303464,-0.0740046,0.0842812,0.113126,-0.091744,0.101029,0.367972,0.0897536,0.0531236,-10.1639,-0.130465
